state,district,crop,modal_price,min_price,max_price,date,month,day_of_week,price_lag_1,price_lag_7,price_lag_30,rolling_mean_7,rolling_std_7,price_direction
Chattisgarh,Kanker,Maize,1550.0,,,2020-07-02 00:09:21.221315,7,3,1550.0,1550.0,1550.0,1550.0,0.0,0
Chattisgarh,Koria,Maize,2025.0,,,2020-07-03 00:09:21.221315,7,4,1965.0,2025.0,2025.0,1995.0,42.42640687119285,1
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),2200.0,,,2020-07-04 00:09:21.221315,7,5,2200.0,2200.0,2200.0,2200.0,0.0,0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),1900.0,,,2020-07-05 00:09:21.221315,7,6,2200.0,1900.0,1900.0,2050.0,212.13203435596427,0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),1990.0,,,2020-07-06 00:09:21.221315,7,0,1900.0,1990.0,1990.0,2030.0,153.94804318340653,1
Chattisgarh,Raigarh,Maize,1750.0,,,2020-07-07 00:09:21.221315,7,1,1750.0,1750.0,1750.0,1750.0,0.0,0
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),8000.0,,,2020-07-08 00:09:21.221315,7,2,8525.0,8000.0,8000.0,8258.333333333334,262.5991876098124,0
Gujarat,Amreli,Bajra(Pearl Millet/Cumbu),2195.0,,,2020-07-09 00:09:21.221315,7,3,2003.0,2195.0,2195.0,2099.0,135.7645019878171,1
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4955.0,,,2020-07-10 00:09:21.221315,7,4,4593.0,4955.0,4955.0,4758.25,196.74581740577528,1
Gujarat,Amreli,Cotton,6895.0,,,2020-07-11 00:09:21.221315,7,5,6903.0,6895.0,6895.0,6743.6,513.7799139709531,0
Gujarat,Amreli,Green Gram (Moong)(Whole),8230.0,,,2020-07-12 00:09:21.221315,7,6,7500.0,8230.0,8230.0,7865.0,516.1879502661797,1
Gujarat,Amreli,Wheat,2545.0,,,2020-07-13 00:09:21.221315,7,0,2460.0,2545.0,2545.0,2508.6,40.893764805896744,1
Gujarat,Amreli,Wheat,2485.0,,,2020-07-14 00:09:21.221315,7,1,2545.0,2485.0,2485.0,2504.6666666666665,37.8241545400114,0
Gujarat,Amreli,Cotton,7280.0,,,2020-07-15 00:09:21.221315,7,2,6895.0,7280.0,7280.0,6833.0,509.0481313196228,1
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4610.0,,,2020-07-16 00:09:21.221315,7,3,4955.0,4610.0,4610.0,4728.6,182.83134304598872,0
Gujarat,Amreli,Cotton,5700.0,,,2020-07-17 00:09:21.221315,7,4,7280.0,5700.0,5700.0,6671.142857142857,631.9223128864887,0
Gujarat,Amreli,Wheat,2200.0,,,2020-07-18 00:09:21.221315,7,5,2485.0,2200.0,2200.0,2461.1428571428573,120.2184519550812,0
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2140.0,,,2020-07-19 00:09:21.221315,7,6,2140.0,2140.0,2140.0,2140.0,0.0,0
Gujarat,Anand,Wheat,2150.0,,,2020-07-20 00:09:21.221315,7,0,2150.0,2150.0,2150.0,2150.0,0.0,0
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),2225.0,,,2020-07-21 00:09:21.221315,7,1,2272.0,2200.0,2225.0,2097.785714285714,167.44697099451554,0
Gujarat,Banaskanth,Mustard,5275.0,,,2020-07-22 00:09:21.221315,7,2,5270.0,5350.0,5275.0,5294.642857142857,96.34387815083409,1
Gujarat,Banaskanth,Wheat,2225.0,,,2020-07-23 00:09:21.221315,7,3,2047.5,2030.0,2225.0,2229.214285714286,90.3058954991575,1
Gujarat,Banaskanth,Gram Raw(Chholia),8500.0,,,2020-07-24 00:09:21.221315,7,4,8550.0,8500.0,8500.0,8525.0,25.0,0
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),2030.0,,,2020-07-25 00:09:21.221315,7,5,2225.0,2200.0,2030.0,2073.5,162.40356112680132,0
Gujarat,Banaskanth,Mustard,5212.0,,,2020-07-26 00:09:21.221315,7,6,5275.0,5220.0,5212.0,5293.5,97.41834187324913,0
Gujarat,Banaskanth,Wheat,2295.0,,,2020-07-27 00:09:21.221315,7,0,2225.0,2232.0,2295.0,2238.214285714286,93.70514800108239,1
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1937.5,,,2020-07-28 00:09:21.221315,7,1,2030.0,2100.0,1937.5,2050.285714285714,169.44562971222203,0
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7500.0,,,2020-07-29 00:09:21.221315,7,2,7600.0,7500.0,7500.0,7566.666666666667,57.73502691896271,0
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2400.0,,,2020-07-30 00:09:21.221315,7,3,2200.0,2400.0,2400.0,2333.3333333333335,115.47005383792512,1
Gujarat,Bharuch,Cotton,5800.0,,,2020-07-31 00:09:21.221315,7,4,5600.0,5800.0,5800.0,5733.333333333333,115.47005383792522,1
Gujarat,Bharuch,Jowar(Sorghum),2800.0,,,2020-08-01 00:09:21.221315,8,5,2600.0,2800.0,2800.0,2733.3333333333335,115.47005383792512,1
Gujarat,Bharuch,Maize,2000.0,,,2020-08-02 00:09:21.221315,8,6,2000.0,2000.0,2000.0,2066.6666666666665,115.47005383792512,0
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7600.0,,,2020-08-03 00:09:21.221315,8,0,7500.0,7600.0,7600.0,7575.0,50.00000000000008,1
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2300.0,,,2020-08-04 00:09:21.221315,8,1,2400.0,2300.0,2300.0,2325.0,95.74271077563378,0
Gujarat,Bharuch,Cotton,5600.0,,,2020-08-05 00:09:21.221315,8,2,5800.0,5600.0,5600.0,5700.0,115.47005383792515,0
Gujarat,Bharuch,Jowar(Sorghum),2600.0,,,2020-08-06 00:09:21.221315,8,3,2800.0,2600.0,2600.0,2700.0,115.47005383792515,0
Gujarat,Bharuch,Maize,2200.0,,,2020-08-07 00:09:21.221315,8,4,2000.0,2200.0,2200.0,2100.0,115.47005383792515,1
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),7800.0,,,2020-08-08 00:09:21.221315,8,5,8000.0,7800.0,7800.0,7866.666666666667,115.47005383792522,0
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),8300.0,,,2020-08-09 00:09:21.221315,8,6,7800.0,8300.0,8300.0,7975.0,236.29078131263037,1
Gujarat,Dahod,Bajra(Pearl Millet/Cumbu),2200.0,,,2020-08-10 00:09:21.221315,8,0,2200.0,2200.0,2200.0,2200.0,0.0,0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5125.0,,,2020-08-11 00:09:21.221315,8,1,5200.0,5125.0,5125.0,5133.333333333333,62.91528696058956,0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5250.0,,,2020-08-12 00:09:21.221315,8,2,5125.0,5250.0,5250.0,5162.5,77.72815877574017,1
Gujarat,Dahod,Black Gram (Urd Beans)(Whole),7500.0,,,2020-08-13 00:09:21.221315,8,3,7700.0,7500.0,7500.0,7600.0,141.4213562373095,0
Gujarat,Dahod,Green Gram (Moong)(Whole),7800.0,,,2020-08-14 00:09:21.221315,8,4,7800.0,7800.0,7800.0,7800.0,0.0,0
Gujarat,Dahod,Maize,2600.0,,,2020-08-15 00:09:21.221315,8,5,2200.0,2600.0,2600.0,2466.6666666666665,230.94010767585036,1
Gujarat,Dahod,Maize,2200.0,,,2020-08-16 00:09:21.221315,8,6,2600.0,2200.0,2200.0,2400.0,230.9401076758503,0
Gujarat,Dahod,Paddy(Dhan)(Common),1830.0,,,2020-08-17 00:09:21.221315,8,0,1370.0,1830.0,1830.0,1796.25,307.120361856173,1
Gujarat,Dahod,Paddy(Dhan)(Common),2050.0,,,2020-08-18 00:09:21.221315,8,1,1830.0,2050.0,2050.0,1847.0,289.1712295509358,1
Gujarat,Dahod,Wheat,2700.0,,,2020-08-19 00:09:21.221315,8,2,2550.0,2700.0,2700.0,2650.0,86.60254037844386,1
Gujarat,Dahod,Wheat,2550.0,,,2020-08-20 00:09:21.221315,8,3,2700.0,2550.0,2550.0,2625.0,86.60254037844386,0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2272.0,,,2020-08-21 00:09:21.221315,8,4,1900.0,2272.0,2272.0,2176.4,164.24006819287425,1
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1900.0,,,2020-08-22 00:09:21.221315,8,5,2150.0,1900.0,1900.0,1981.25,114.3368561167687,0
Gujarat,Gandhinagar,Wheat,2332.0,,,2020-08-23 00:09:21.221315,8,6,2270.0,2332.0,2332.0,2305.8,23.04777646542066,1
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1755.0,,,2020-08-24 00:09:21.221315,8,0,2272.0,1755.0,1755.0,2106.1666666666665,226.22149912567258,0
Gujarat,Gandhinagar,Jowar(Sorghum),4650.0,,,2020-08-25 00:09:21.221315,8,1,4725.0,4650.0,4650.0,4625.0,114.564392373896,0
Gujarat,Gandhinagar,Mustard,5340.0,,,2020-08-26 00:09:21.221315,8,2,5315.0,5340.0,5340.0,5318.333333333333,20.207259421637023,1
Gujarat,Gandhinagar,Wheat,2285.0,,,2020-08-27 00:09:21.221315,8,3,2332.0,2285.0,2285.0,2302.3333333333335,22.294991963817047,0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4160.0,,,2020-08-28 00:09:21.221315,8,4,4500.0,4160.0,4160.0,4438.75,188.0768903046483,0
Gujarat,Jamnagar,Cotton,6240.0,,,2020-08-29 00:09:21.221315,8,5,6130.0,6240.0,6240.0,6128.333333333333,112.50925887825126,1
Gujarat,Jamnagar,Jowar(Sorghum),4280.0,,,2020-08-30 00:09:21.221315,8,6,4225.0,4280.0,4280.0,4252.5,38.890872965260115,1
Gujarat,Jamnagar,Wheat,2150.0,,,2020-08-31 00:09:21.221315,8,0,2175.0,2150.0,2150.0,2203.75,120.5110644989358,0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4500.0,,,2020-09-01 00:09:21.221315,9,1,4160.0,4500.0,4500.0,4451.0,165.1665825765007,1
Gujarat,Jamnagar,Green Gram (Moong)(Whole),8500.0,,,2020-09-02 00:09:21.221315,9,2,8500.0,8500.0,8500.0,8500.0,0.0,0
Gujarat,Jamnagar,Wheat,2125.0,,,2020-09-03 00:09:21.221315,9,3,2150.0,2125.0,2125.0,2188.0,110.14762820869089,0
Gujarat,Junagarh,Arhar (Tur/Red Gram)(Whole),8765.0,,,2020-09-04 00:09:21.221315,9,4,8690.0,8765.0,8765.0,8715.0,43.30127018922193,1
Gujarat,Junagarh,Bajra(Pearl Millet/Cumbu),1740.0,,,2020-09-05 00:09:21.221315,9,5,2125.0,1740.0,1740.0,1932.5,272.2361107568208,0
Gujarat,Junagarh,Kulthi(Horse Gram),4750.0,,,2020-09-06 00:09:21.221315,9,6,4740.0,4750.0,4750.0,4745.0,5.0,1
Gujarat,Junagarh,Maize,2500.0,,,2020-09-07 00:09:21.221315,9,0,2500.0,2500.0,2500.0,2500.0,0.0,0
Gujarat,Junagarh,Mustard,5365.0,,,2020-09-08 00:09:21.221315,9,1,5365.0,5365.0,5365.0,5365.0,0.0,0
Gujarat,Junagarh,Wheat,2475.0,,,2020-09-09 00:09:21.221315,9,2,2430.0,2475.0,2475.0,2451.25,27.499999999999996,1
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1911.0,,,2020-09-10 00:09:21.221315,9,3,1900.0,1911.0,1911.0,2072.6666666666665,173.587633968168,1
Gujarat,Morbi,Jowar(Sorghum),4150.0,,,2020-09-11 00:09:21.221315,9,4,4150.0,4150.0,4150.0,4150.0,0.0,0
Gujarat,Morbi,Mustard,6350.0,,,2020-09-12 00:09:21.221315,9,5,6350.0,6350.0,6350.0,6350.0,0.0,0
Gujarat,Morbi,Wheat,2380.0,,,2020-09-13 00:09:21.221315,9,6,2350.0,2380.0,2380.0,2365.0,21.213203435596427,1
Gujarat,Panchmahals,Bajra(Pearl Millet/Cumbu),1950.0,,,2020-09-14 00:09:21.221315,9,0,1950.0,1950.0,1950.0,1950.0,0.0,0
Gujarat,Panchmahals,Maize,2175.0,,,2020-09-15 00:09:21.221315,9,1,2175.0,2175.0,2175.0,2175.0,0.0,0
Gujarat,Panchmahals,Paddy(Dhan)(Common),1700.0,,,2020-09-16 00:09:21.221315,9,2,1700.0,1700.0,1700.0,1700.0,0.0,0
Gujarat,Panchmahals,Wheat,2075.0,,,2020-09-17 00:09:21.221315,9,3,2075.0,2075.0,2075.0,2075.0,0.0,0
Gujarat,Patan,Bajra(Pearl Millet/Cumbu),2187.0,,,2020-09-18 00:09:21.221315,9,4,1940.0,2187.0,2187.0,2063.5,174.65537495307723,1
Gujarat,Patan,Jowar(Sorghum),6340.0,,,2020-09-19 00:09:21.221315,9,5,5577.0,6340.0,6340.0,5958.5,539.5224740453358,1
Gujarat,Patan,Mustard,5370.0,,,2020-09-20 00:09:21.221315,9,6,5327.0,5370.0,5370.0,5348.5,30.405591591021544,1
Gujarat,Patan,Wheat,2430.0,,,2020-09-21 00:09:21.221315,9,0,2367.0,2430.0,2430.0,2307.3333333333335,161.01656229510468,1
Gujarat,Porbandar,Green Gram (Moong)(Whole),8400.0,,,2020-09-22 00:09:21.221315,9,1,8350.0,8400.0,8400.0,8355.0,42.720018726587654,1
Gujarat,Porbandar,Wheat,2040.0,,,2020-09-23 00:09:21.221315,9,2,2325.0,2040.0,2040.0,2140.0,151.61629200056308,0
Gujarat,Porbandar,Wheat,2205.0,,,2020-09-24 00:09:21.221315,9,3,2040.0,2205.0,2205.0,2150.8333333333335,138.18164373992178,1
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),8905.0,,,2020-09-25 00:09:21.221315,9,4,8605.0,8905.0,8905.0,8515.833333333334,826.4346112468104,1
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),9230.0,,,2020-09-26 00:09:21.221315,9,5,7350.0,9230.0,9230.0,8086.666666666667,1003.8094108611122,1
Gujarat,Rajkot,Cotton,5530.0,,,2020-09-27 00:09:21.221315,9,6,7260.0,5530.0,5530.0,6602.142857142857,686.0263426845522,0
Gujarat,Rajkot,Wheat,2465.0,,,2020-09-28 00:09:21.221315,9,0,2450.0,2330.0,2465.0,2428.5714285714284,43.561669476949966,1
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),8000.0,,,2020-09-29 00:09:21.221315,9,1,8905.0,8000.0,8000.0,8442.142857142857,779.2135840216143,0
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),2055.0,,,2020-09-30 00:09:21.221315,9,2,2125.0,2055.0,2055.0,2092.0,118.0889495253472,0
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4860.0,,,2020-10-01 00:09:21.221315,10,3,11250.0,4980.0,4860.0,6617.857142857143,3346.515422972151,0
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),11500.0,,,2020-10-02 00:09:21.221315,10,4,4860.0,4305.0,11500.0,7645.714285714285,3612.145517292353,1
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),7500.0,,,2020-10-03 00:09:21.221315,10,5,9230.0,7500.0,7500.0,7940.0,870.5170877128145,0
Gujarat,Rajkot,Cotton,7275.0,,,2020-10-04 00:09:21.221315,10,6,5530.0,7075.0,7275.0,6630.714285714285,712.6501512630429,1
Gujarat,Rajkot,Green Gram (Moong)(Whole),8100.0,,,2020-10-05 00:09:21.221315,10,0,8250.0,8100.0,8100.0,7806.25,707.217257990782,0
Gujarat,Rajkot,Jowar(Sorghum),4600.0,,,2020-10-06 00:09:21.221315,10,1,4700.0,4600.0,4600.0,4364.0,510.6172735033551,0
Gujarat,Rajkot,Mustard,5150.0,,,2020-10-07 00:09:21.221315,10,2,5150.0,5150.0,5150.0,5075.0,119.02380714238083,0
Gujarat,Rajkot,Wheat,2370.0,,,2020-10-08 00:09:21.221315,10,3,2465.0,2335.0,2370.0,2433.5714285714284,31.32015933791476,0
Gujarat,Rajkot,Wheat,2460.0,,,2020-10-09 00:09:21.221315,10,4,2370.0,2450.0,2460.0,2435.0,32.403703492039156,1
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),1975.0,,,2020-10-10 00:09:21.221315,10,5,2000.0,1975.0,1975.0,1987.5,17.67766952966369,0
Gujarat,Sabarkantha,Wheat,2400.0,,,2020-10-11 00:09:21.221315,10,6,2340.0,2400.0,2400.0,2363.3333333333335,32.14550253664312,1
Gujarat,Surat,Pegeon Pea (Arhar Fali),11500.0,,,2020-10-12 00:09:21.221315,10,0,12500.0,11500.0,11500.0,12000.0,707.1067811865476,0
Gujarat,Surendranagar,Mustard,6005.0,,,2020-10-13 00:09:21.221315,10,1,6800.0,6005.0,6005.0,6568.333333333333,490.4164896629529,0
Gujarat,Surendranagar,Bengal Gram(Gram)(Whole),4625.0,,,2020-10-14 00:09:21.221315,10,2,4625.0,4625.0,4625.0,4625.0,0.0,0
Gujarat,Surendranagar,Cotton,7150.0,,,2020-10-15 00:09:21.221315,10,3,7000.0,7150.0,7150.0,7043.75,71.80703308172542,1
Gujarat,Surendranagar,Mustard,6750.0,,,2020-10-16 00:09:21.221315,10,4,6005.0,6750.0,6750.0,6613.75,410.5966187553586,1
Gujarat,Surendranagar,Wheat,2425.0,,,2020-10-17 00:09:21.221315,10,5,2425.0,2425.0,2425.0,2420.0,20.916500663351872,0
Karnataka,Raichur,Wheat,2520.0,,,2020-10-18 00:09:21.221315,10,6,2520.0,2520.0,2520.0,2520.0,0.0,0
Kerala,Malappuram,Bengal Gram(Gram)(Whole),6250.0,,,2020-10-19 00:09:21.221315,10,0,6250.0,6250.0,6250.0,6250.0,0.0,0
Kerala,Malappuram,Green Gram (Moong)(Whole),10550.0,,,2020-10-20 00:09:21.221315,10,1,10550.0,10550.0,10550.0,10550.0,0.0,0
Kerala,Palakad,Arhar (Tur/Red Gram)(Whole),14300.0,,,2020-10-21 00:09:21.221315,10,2,14300.0,14300.0,14300.0,14300.0,0.0,0
Kerala,Palakad,Bengal Gram(Gram)(Whole),7600.0,,,2020-10-22 00:09:21.221315,10,3,7600.0,7600.0,7600.0,7600.0,0.0,0
Kerala,Palakad,Black Gram (Urd Beans)(Whole),11100.0,,,2020-10-23 00:09:21.221315,10,4,11100.0,11100.0,11100.0,11100.0,0.0,0
Kerala,Palakad,Black Gram (Urd Beans)(Whole),12600.0,,,2020-10-24 00:09:21.221315,10,5,11100.0,12600.0,12600.0,11850.0,1060.6601717798212,1
Kerala,Palakad,Green Gram (Moong)(Whole),12600.0,,,2020-10-25 00:09:21.221315,10,6,12600.0,12600.0,12600.0,12600.0,0.0,0
Kerala,Palakad,Green Gram (Moong)(Whole),13600.0,,,2020-10-26 00:09:21.221315,10,0,12600.0,13600.0,13600.0,13100.0,707.1067811865476,1
Kerala,Wayanad,Paddy(Dhan)(Common),2260.0,,,2020-10-27 00:09:21.221315,10,1,2160.0,2260.0,2260.0,2210.0,70.71067811865476,1
Madhya Pradesh,Ashoknagar,Bengal Gram(Gram)(Whole),4990.0,,,2020-10-28 00:09:21.221315,10,2,4990.0,4990.0,4990.0,4990.0,0.0,0
Madhya Pradesh,Ashoknagar,Black Gram (Urd Beans)(Whole),5050.0,,,2020-10-29 00:09:21.221315,10,3,5050.0,5050.0,5050.0,5050.0,0.0,0
Madhya Pradesh,Ashoknagar,Lentil (Masur)(Whole),5535.0,,,2020-10-30 00:09:21.221315,10,4,5535.0,5535.0,5535.0,5535.0,0.0,0
Madhya Pradesh,Dewas,Wheat,2230.0,,,2020-10-31 00:09:21.221315,10,5,2300.0,2230.0,2230.0,2310.25,59.72366923311617,0
Madhya Pradesh,Dhar,Maize,2092.0,,,2020-11-01 00:09:21.221315,11,6,2092.0,2092.0,2092.0,2092.0,0.0,0
Madhya Pradesh,Dhar,Wheat,2480.0,,,2020-11-02 00:09:21.221315,11,0,2480.0,2480.0,2480.0,2480.0,0.0,0
Madhya Pradesh,Jhabua,Wheat,2050.0,,,2020-11-03 00:09:21.221315,11,1,2115.0,2050.0,2050.0,2082.5,45.96194077712559,0
Madhya Pradesh,Panna,Bengal Gram(Gram)(Whole),5030.0,,,2020-11-04 00:09:21.221315,11,2,5030.0,5030.0,5030.0,5030.0,0.0,0
Madhya Pradesh,Panna,Lentil (Masur)(Whole),5250.0,,,2020-11-05 00:09:21.221315,11,3,5325.0,5250.0,5250.0,5287.5,53.033008588991066,0
Madhya Pradesh,Panna,Wheat,2125.0,,,2020-11-06 00:09:21.221315,11,4,2038.0,2125.0,2125.0,2077.0,52.84568730432661,1
Madhya Pradesh,Rewa,Lentil (Masur)(Whole),5250.0,,,2020-11-07 00:09:21.221315,11,5,5250.0,5250.0,5250.0,5250.0,0.0,0
Madhya Pradesh,Rewa,Wheat,2200.0,,,2020-11-08 00:09:21.221315,11,6,2200.0,2200.0,2200.0,2200.0,0.0,0
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),4380.0,,,2020-11-09 00:09:21.221315,11,0,5320.0,4380.0,4380.0,4742.0,607.7273237233949,0
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),5640.0,,,2020-11-10 00:09:21.221315,11,1,4380.0,5640.0,5640.0,4891.666666666667,655.6421788343598,1
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5570.0,,,2020-11-11 00:09:21.221315,11,2,5460.0,5570.0,5570.0,5506.666666666667,56.86240703077314,1
Madhya Pradesh,Shajapur,Mustard,4975.0,,,2020-11-12 00:09:21.221315,11,3,5070.0,4975.0,4975.0,5045.0,61.44102863722254,0
Madhya Pradesh,Shajapur,Wheat,2285.0,,,2020-11-13 00:09:21.221315,11,4,2250.0,2090.0,2285.0,2349.285714285714,282.3919936811915,1
Madhya Pradesh,Shajapur,Wheat,2095.0,,,2020-11-14 00:09:21.221315,11,5,2285.0,2780.0,2095.0,2251.4285714285716,220.07033507711202,0
Madhya Pradesh,Shajapur,Wheat,2780.0,,,2020-11-15 00:09:21.221315,11,6,2095.0,2125.0,2780.0,2345.0,286.56005769588097,1
Maharashtra,Beed,Bengal Gram(Gram)(Whole),4352.0,,,2020-11-16 00:09:21.221315,11,0,4352.0,4352.0,4352.0,4352.0,0.0,0
Maharashtra,Beed,Jowar(Sorghum),5300.0,,,2020-11-17 00:09:21.221315,11,1,5300.0,5300.0,5300.0,5300.0,0.0,0
Maharashtra,Beed,Jowar(Sorghum),3900.0,,,2020-11-18 00:09:21.221315,11,2,5300.0,3900.0,3900.0,4600.0,989.9494936611666,0
Maharashtra,Beed,Wheat,2825.0,,,2020-11-19 00:09:21.221315,11,3,2825.0,2825.0,2825.0,2825.0,0.0,0
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2600.0,,,2020-11-20 00:09:21.221315,11,4,2800.0,2600.0,2600.0,2700.0,141.4213562373095,0
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2780.0,,,2020-11-21 00:09:21.221315,11,5,2600.0,2780.0,2780.0,2726.6666666666665,110.15141094572206,1
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2200.0,,,2020-11-22 00:09:21.221315,11,6,2780.0,2200.0,2200.0,2595.0,278.26845551253797,0
Maharashtra,Gadchiroli,Paddy(Dhan)(Common),2780.0,,,2020-11-23 00:09:21.221315,11,0,2780.0,2780.0,2780.0,2780.0,0.0,0
Maharashtra,Gadchiroli,Paddy(Dhan)(Common),2291.0,,,2020-11-24 00:09:21.221315,11,1,2780.0,2291.0,2291.0,2535.5,345.77521600022175,0
Maharashtra,Jalgaon,Bengal Gram(Gram)(Whole),7100.0,,,2020-11-25 00:09:21.221315,11,2,7100.0,7100.0,7100.0,7100.0,0.0,0
Maharashtra,Jalgaon,Wheat,2350.0,,,2020-11-26 00:09:21.221315,11,3,2650.0,2350.0,2350.0,2500.0,212.13203435596427,0
Maharashtra,Sholapur,Arhar (Tur/Red Gram)(Whole),9800.0,,,2020-11-27 00:09:21.221315,11,4,9800.0,9800.0,9800.0,9800.0,0.0,0
Maharashtra,Sholapur,Bengal Gram(Gram)(Whole),4800.0,,,2020-11-28 00:09:21.221315,11,5,4800.0,4800.0,4800.0,4800.0,0.0,0
Maharashtra,Sholapur,Black Gram (Urd Beans)(Whole),7500.0,,,2020-11-29 00:09:21.221315,11,6,7500.0,7500.0,7500.0,7500.0,0.0,0
Maharashtra,Sholapur,Green Gram (Moong)(Whole),6000.0,,,2020-11-30 00:09:21.221315,11,0,6000.0,6000.0,6000.0,6000.0,0.0,0
Maharashtra,Sholapur,Jowar(Sorghum),4400.0,,,2020-12-01 00:09:21.221315,12,1,4400.0,4400.0,4400.0,4400.0,0.0,0
Maharashtra,Sholapur,Wheat,2600.0,,,2020-12-02 00:09:21.221315,12,2,2600.0,2600.0,2600.0,2600.0,0.0,0
Maharashtra,Thane,Wheat,2825.0,,,2020-12-03 00:09:21.221315,12,3,3460.0,2825.0,2825.0,3108.75,434.90180884118354,0
Nagaland,Longleng,Maize,8000.0,,,2020-12-04 00:09:21.221315,12,4,8000.0,8000.0,8000.0,7900.0,173.20508075688772,0
Odisha,Bargarh,Paddy(Dhan)(Common),2040.0,,,2020-12-05 00:09:21.221315,12,5,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Bhadrak,Paddy(Dhan)(Common),2040.0,,,2020-12-06 00:09:21.221315,12,6,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Keonjhar,Paddy(Dhan)(Common),2040.0,,,2020-12-07 00:09:21.221315,12,0,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Nowarangpur,Maize,1500.0,,,2020-12-08 00:09:21.221315,12,1,1500.0,1500.0,1500.0,1500.0,0.0,0
Pondicherry,Karaikal,Paddy(Dhan)(Common),2320.0,,,2020-12-09 00:09:21.221315,12,2,2560.0,2320.0,2320.0,2440.0,169.7056274847714,0
Rajasthan,Ajmer,Barley (Jau),1615.0,,,2020-12-10 00:09:21.221315,12,3,1635.0,1615.0,1615.0,1621.6666666666667,11.547005383792532,0
Rajasthan,Ajmer,Maize,2485.0,,,2020-12-11 00:09:21.221315,12,4,2450.0,2485.0,2485.0,2461.6666666666665,20.207259421636966,1
Rajasthan,Ajmer,Mustard,5105.0,,,2020-12-12 00:09:21.221315,12,5,4875.0,5105.0,5105.0,4990.0,162.63455967290594,1
Rajasthan,Ajmer,Wheat,2250.0,,,2020-12-13 00:09:21.221315,12,6,2215.0,2250.0,2250.0,2232.5,24.748737341529164,1
Rajasthan,Chittorgarh,Wheat,2300.0,,,2020-12-14 00:09:21.221315,12,0,2250.0,2300.0,2300.0,2250.0,40.824829046386256,1
Rajasthan,Churu,Bajra(Pearl Millet/Cumbu),1750.0,,,2020-12-15 00:09:21.221315,12,1,1750.0,1750.0,1750.0,1750.0,0.0,0
Rajasthan,Hanumangarh,Barley (Jau),1612.0,,,2020-12-16 00:09:21.221315,12,2,1650.0,1612.0,1612.0,1631.0,26.870057685088806,0
Rajasthan,Hanumangarh,Mustard,5180.0,,,2020-12-17 00:09:21.221315,12,3,5135.0,5180.0,5180.0,5136.5,54.58021619598075,1
Rajasthan,Hanumangarh,Wheat,2207.0,,,2020-12-18 00:09:21.221315,12,4,2260.0,2207.0,2207.0,2206.0,54.506880299646575,0
Rajasthan,Jodhpur,Bajra(Pearl Millet/Cumbu),2175.0,,,2020-12-19 00:09:21.221315,12,5,2200.0,2175.0,2175.0,2291.6666666666665,180.85445345175583,0
Rajasthan,Jodhpur,Green Gram (Moong)(Whole),6900.0,,,2020-12-20 00:09:21.221315,12,6,6900.0,6900.0,6900.0,6900.0,0.0,0
