state,district,crop,modal_price,min_price,max_price,date
Gujarat,Banaskanth,Mustard,5302.5,,,
Gujarat,Banaskanth,Wheat,2047.5,,,
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),2272.0,,,
Gujarat,Banaskanth,Mustard,5500.0,,,
Gujarat,Banaskanth,Mustard,5270.0,,,
Gujarat,Bhavnagar,Bajra(Pearl Millet/Cumbu),2360.0,,,
Gujarat,Bhavnagar,Bengal Gram(Gram)(Whole),4710.0,,,
Gujarat,Bhavnagar,Cotton,7005.0,,,
Gujarat,Bhavnagar,Wheat,2425.0,,,
Gujarat,Dahod,Paddy(Dhan)(Common),1370.0,,,
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2270.0,,,
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1925.0,,,
Gujarat,Gandhinagar,Wheat,2315.0,,,
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2150.0,,,
Gujarat,Gandhinagar,Jowar(Sorghum),4500.0,,,
Gujarat,Gandhinagar,Mustard,5300.0,,,
Gujarat,Gandhinagar,Paddy(Dhan)(Common),2150.0,,,
Gujarat,Gandhinagar,Wheat,2300.0,,,
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1900.0,,,
Gujarat,Gandhinagar,Jowar(Sorghum),4725.0,,,
Gujarat,Gandhinagar,Mustard,5315.0,,,
Gujarat,Gandhinagar,Wheat,2270.0,,,
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),1875.0,,,
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4570.0,,,
Gujarat,Jamnagar,Cotton,6130.0,,,
Gujarat,Jamnagar,Wheat,2110.0,,,
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4500.0,,,
Gujarat,Jamnagar,Wheat,2175.0,,,
Gujarat,Junagarh,Arhar (Tur/Red Gram)(Whole),8690.0,,,
Gujarat,Junagarh,Black Gram (Urd Beans)(Whole),7315.0,,,
Gujarat,Junagarh,Green Gram (Moong)(Whole),7515.0,,,
Gujarat,Junagarh,Kulthi(Horse Gram),4740.0,,,
Gujarat,Junagarh,Wheat,2430.0,,,
Gujarat,Kachchh,Mustard,4968.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2300.0,,,
Gujarat,Mehsana,Kulthi(Horse Gram),4500.0,,,
Gujarat,Mehsana,Paddy(Dhan)(Common),2250.0,,,
Gujarat,Mehsana,Wheat,2450.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2105.0,,,
Gujarat,Mehsana,Mustard,5300.0,,,
Gujarat,Mehsana,Wheat,2300.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1970.0,,,
Gujarat,Mehsana,Wheat,2250.0,,,
Gujarat,Mehsana,Mustard,5625.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1900.0,,,
Gujarat,Mehsana,Mustard,5147.0,,,
Gujarat,Mehsana,Wheat,2285.0,,,
Gujarat,Navsari,Pegeon Pea (Arhar Fali),10500.0,,,
Gujarat,Porbandar,Bajra(Pearl Millet/Cumbu),1725.0,,,
Gujarat,Porbandar,Black Gram (Urd Beans)(Whole),8125.0,,,
Gujarat,Porbandar,Green Gram (Moong)(Whole),8350.0,,,
Gujarat,Porbandar,Kulthi(Horse Gram),3850.0,,,
Gujarat,Porbandar,Wheat,2065.0,,,
Gujarat,Porbandar,Wheat,2325.0,,,
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),9030.0,,,
Gujarat,Rajkot,Wheat,2445.0,,,
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4400.0,,,
Gujarat,Rajkot,Cotton,6190.0,,,
Gujarat,Rajkot,Wheat,2435.0,,,
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),8605.0,,,
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),2125.0,,,
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4860.0,,,
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),11250.0,,,
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),7350.0,,,
Gujarat,Rajkot,Cotton,7260.0,,,
Gujarat,Rajkot,Green Gram (Moong)(Whole),8250.0,,,
Gujarat,Rajkot,Jowar(Sorghum),4700.0,,,
Gujarat,Rajkot,Mustard,5150.0,,,
Gujarat,Rajkot,Wheat,2420.0,,,
Gujarat,Rajkot,Wheat,2450.0,,,
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),2000.0,,,
Gujarat,Sabarkantha,Wheat,2340.0,,,
Gujarat,Surat,Paddy(Dhan)(Common),2035.0,,,
Gujarat,Surat,Paddy(Dhan)(Common),2035.0,,,
Gujarat,Surendranagar,Cotton,7000.0,,,
Gujarat,Surendranagar,Wheat,2400.0,,,
Gujarat,Surendranagar,Mustard,6800.0,,,
Gujarat,Surendranagar,Wheat,2425.0,,,
Haryana,Bhiwani,Cotton,6900.0,,,
Haryana,Fatehabad,Mustard,5084.0,,,
Haryana,Hissar,Mustard,4700.0,,,
Haryana,Kurukshetra,Maize,1400.0,,,
Haryana,Mahendragarh-Narnaul,Mustard,4700.0,,,
Haryana,Sirsa,Bengal Gram(Gram)(Whole),4990.0,,,
Haryana,Sirsa,Cotton,7048.0,,,
Haryana,Sirsa,Mustard,5260.0,,,
Haryana,Sirsa,Mustard,5000.0,,,
Haryana,Sirsa,Cotton,7000.0,,,
Haryana,Sirsa,Mustard,5000.0,,,
Kerala,Kasargod,Arhar (Tur/Red Gram)(Whole),12600.0,,,
Kerala,Kasargod,Black Gram (Urd Beans)(Whole),15200.0,,,
Kerala,Malappuram,Bengal Gram(Gram)(Whole),6250.0,,,
Kerala,Malappuram,Green Gram (Moong)(Whole),10550.0,,,
Kerala,Wayanad,Paddy(Dhan)(Common),2160.0,,,
Madhya Pradesh,Bhind,Wheat,2250.0,,,
Madhya Pradesh,Burhanpur,Arhar (Tur/Red Gram)(Whole),7000.0,,,
Madhya Pradesh,Dewas,Wheat,2350.0,,,
Madhya Pradesh,Panna,Wheat,2038.0,,,
Madhya Pradesh,Rajgarh,Wheat,2320.0,,,
Madhya Pradesh,Ratlam,Wheat,2290.0,,,
Madhya Pradesh,Sagar,Wheat,2121.0,,,
Madhya Pradesh,Sagar,Wheat,2180.0,,,
Madhya Pradesh,Shajapur,Wheat,2125.0,,,
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),4275.0,,,
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),5320.0,,,
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5460.0,,,
Madhya Pradesh,Shajapur,Mustard,5070.0,,,
Madhya Pradesh,Shajapur,Wheat,2240.0,,,
Madhya Pradesh,Shajapur,Wheat,2055.0,,,
Madhya Pradesh,Shajapur,Wheat,2710.0,,,
Madhya Pradesh,Shajapur,Wheat,2250.0,,,
Maharashtra,Ahmednagar,Paddy(Dhan)(Common),2300.0,,,
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4000.0,,,
Maharashtra,Ahmednagar,Wheat,2450.0,,,
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2351.0,,,
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),4600.0,,,
Maharashtra,Aurangabad,Jowar(Sorghum),3580.0,,,
Maharashtra,Aurangabad,Wheat,2352.0,,,
Maharashtra,Jalana,Bajra(Pearl Millet/Cumbu),2200.0,,,
Maharashtra,Jalana,Maize,2100.0,,,
Maharashtra,Jalana,Wheat,2100.0,,,
Maharashtra,Jalgaon,Cotton,6380.0,,,
Maharashtra,Jalgaon,Maize,1530.0,,,
Maharashtra,Jalgaon,Wheat,2650.0,,,
Maharashtra,Nagpur,Arhar (Tur/Red Gram)(Whole),9575.0,,,
Maharashtra,Nagpur,Bengal Gram(Gram)(Whole),4834.0,,,
Maharashtra,Nagpur,Maize,1950.0,,,
Maharashtra,Nagpur,Wheat,2390.0,,,
Maharashtra,Nagpur,Wheat,3150.0,,,
Maharashtra,Nagpur,Arhar (Tur/Red Gram)(Whole),9810.0,,,
Maharashtra,Nagpur,Cotton,6900.0,,,
Maharashtra,Nagpur,Wheat,2325.0,,,
Maharashtra,Nashik,Bajra(Pearl Millet/Cumbu),2699.0,,,
Maharashtra,Nashik,Bengal Gram(Gram)(Whole),5555.0,,,
Maharashtra,Nashik,Maize,2375.0,,,
Maharashtra,Nashik,Wheat,2440.0,,,
Maharashtra,Pune,Bajra(Pearl Millet/Cumbu),3150.0,,,
Maharashtra,Pune,Bengal Gram(Gram)(Whole),5800.0,,,
Maharashtra,Pune,Black Gram (Urd Beans)(Whole),9100.0,,,
Maharashtra,Pune,Green Gram (Moong)(Whole),9200.0,,,
Maharashtra,Pune,Jowar(Sorghum),5150.0,,,
Maharashtra,Pune,Lentil (Masur)(Whole),7350.0,,,
Maharashtra,Pune,Maize,2550.0,,,
Maharashtra,Pune,Wheat,4400.0,,,
Maharashtra,Satara,Jowar(Sorghum),4500.0,,,
Maharashtra,Satara,Maize,2200.0,,,
Maharashtra,Satara,Wheat,2300.0,,,
Nagaland,Kohima,Maize,9500.0,,,
Nagaland,Longleng,Maize,8000.0,,,
Nagaland,Tuensang,Maize,8300.0,,,
Odisha,Bhadrak,Paddy(Dhan)(Common),2040.0,,,
Odisha,Keonjhar,Paddy(Dhan)(Common),2040.0,,,
Odisha,Sundergarh,Black Gram (Urd Beans)(Whole),8000.0,,,
Odisha,Sundergarh,Black Gram (Urd Beans)(Whole),8000.0,,,
Odisha,Sundergarh,Paddy(Dhan)(Common),2040.0,,,
Odisha,Sundergarh,Wheat,2125.0,,,
Odisha,Sundergarh,Wheat Atta,4400.0,,,
Punjab,Mansa,Green Gram (Moong)(Whole),6500.0,,,
Rajasthan,Baran,Bengal Gram(Gram)(Whole),4700.0,,,
Rajasthan,Baran,Black Gram (Urd Beans)(Whole),6200.0,,,
Rajasthan,Baran,Green Gram (Moong)(Whole),6800.0,,,
Rajasthan,Baran,Maize,1700.0,,,
Rajasthan,Baran,Mustard,5226.0,,,
Rajasthan,Baran,Paddy(Dhan)(Common),2600.0,,,
Rajasthan,Baran,Wheat,2330.0,,,
Rajasthan,Hanumangarh,Cotton,7211.0,,,
Rajasthan,Hanumangarh,Mustard,5135.0,,,
Rajasthan,Hanumangarh,Wheat,2260.0,,,
Rajasthan,Jalore,Bajra(Pearl Millet/Cumbu),1750.0,,,
Rajasthan,Jalore,Mustard,5000.0,,,
Rajasthan,Jhalawar,Mustard,5250.0,,,
Rajasthan,Jhalawar,Wheat,2363.0,,,
Rajasthan,Jodhpur,Bajra(Pearl Millet/Cumbu),2200.0,,,
Rajasthan,Jodhpur,Bengal Gram(Gram)(Whole),4850.0,,,
Rajasthan,Jodhpur,Mustard,5800.0,,,
Rajasthan,Sikar,Mustard,4850.0,,,
Rajasthan,Swai Madhopur,Bajra(Pearl Millet/Cumbu),1885.0,,,
Rajasthan,Swai Madhopur,Bengal Gram(Gram)(Whole),4935.0,,,
Rajasthan,Swai Madhopur,Mustard,5280.0,,,
Rajasthan,Swai Madhopur,Wheat,2220.0,,,
Rajasthan,Tonk,Bajra(Pearl Millet/Cumbu),1905.0,,,
Rajasthan,Tonk,Barley (Jau),1545.0,,,
Rajasthan,Tonk,Bengal Gram(Gram)(Whole),4950.0,,,
Rajasthan,Tonk,Jowar(Sorghum),4100.0,,,
Rajasthan,Tonk,Maize,2560.0,,,
Rajasthan,Tonk,Mustard,5350.0,,,
Rajasthan,Tonk,Wheat,2240.0,,,
Rajasthan,Tonk,Barley (Jau),1680.0,,,
Rajasthan,Tonk,Mustard,5495.0,,,
Rajasthan,Tonk,Wheat,2207.0,,,
Rajasthan,Tonk,Mustard,5308.0,,,
Rajasthan,Tonk,Wheat,2219.0,,,
Tamil Nadu,Coimbatore,Paddy(Dhan)(Common),2050.0,,,
Tamil Nadu,Erode,Maize,2361.0,,,
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2046.0,,,
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2123.0,,,
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2585.0,,,
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2816.0,,,
Tamil Nadu,Madurai,Cotton,5200.0,,,
Tamil Nadu,Madurai,Cotton,5850.0,,,
Tamil Nadu,Madurai,Jowar(Sorghum),3950.0,,,
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1900.0,,,
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2050.0,,,
Tamil Nadu,Salem,Maize,2330.0,,,
Tamil Nadu,Salem,Cotton,6500.0,,,
Tamil Nadu,Salem,Cotton,7000.0,,,
Tamil Nadu,Salem,Paddy(Dhan)(Common),2000.0,,,
Telangana,Adilabad,Paddy(Dhan)(Common),2040.0,,,
Telangana,Adilabad,Paddy(Dhan)(Common),2040.0,,,
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,,,
Telangana,Khammam,Paddy(Dhan)(Common),2040.0,,,
Telangana,Medak,Paddy(Dhan)(Common),2060.0,,,
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,,,
Telangana,Nalgonda,Arhar (Tur/Red Gram)(Whole),8973.0,,,
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,,,
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,,,
Telangana,Warangal,Paddy(Dhan)(Common),206.0,,,
Telangana,Warangal,Cotton,6200.0,,,
Uttar Pradesh,Aligarh,Maize,1700.0,,,
Uttar Pradesh,Aligarh,Wheat,2150.0,,,
Uttar Pradesh,Aligarh,Arhar Dal(Tur Dal),12500.0,,,
Uttar Pradesh,Aligarh,Bajra(Pearl Millet/Cumbu),2120.0,,,
Uttar Pradesh,Aligarh,Black Gram Dal (Urd Dal),9500.0,,,
Uttar Pradesh,Aligarh,Maize,1980.0,,,
Uttar Pradesh,Aligarh,Mustard,5450.0,,,
Uttar Pradesh,Aligarh,Mustard Oil,12800.0,,,
Uttar Pradesh,Aligarh,Wheat,2240.0,,,
Uttar Pradesh,Allahabad,Wheat,2275.0,,,
Uttar Pradesh,Auraiya,Arhar Dal(Tur Dal),13000.0,,,
Uttar Pradesh,Auraiya,Bajra(Pearl Millet/Cumbu),2350.0,,,
Uttar Pradesh,Auraiya,Bengal Gram(Gram)(Whole),5450.0,,,
Uttar Pradesh,Auraiya,Maize,1740.0,,,
Uttar Pradesh,Auraiya,Mustard,5450.0,,,
Uttar Pradesh,Auraiya,Mustard Oil,12400.0,,,
Uttar Pradesh,Auraiya,Wheat,2250.0,,,
Uttar Pradesh,Badaun,Maize,1765.0,,,
Uttar Pradesh,Badaun,Wheat,2270.0,,,
Uttar Pradesh,Badaun,Maize,1760.0,,,
Uttar Pradesh,Badaun,Wheat,2260.0,,,
Uttar Pradesh,Bahraich,Arhar Dal(Tur Dal),13100.0,,,
Uttar Pradesh,Bahraich,Bengal Gram Dal (Chana Dal),6150.0,,,
Uttar Pradesh,Bahraich,Bengal Gram(Gram)(Whole),5640.0,,,
Uttar Pradesh,Bahraich,Black Gram (Urd Beans)(Whole),8750.0,,,
Uttar Pradesh,Bahraich,Black Gram Dal (Urd Dal),9500.0,,,
Uttar Pradesh,Bahraich,Lentil (Masur)(Whole),7000.0,,,
Uttar Pradesh,Bahraich,Maize,2000.0,,,
Uttar Pradesh,Bahraich,Mustard Oil,14250.0,,,
Uttar Pradesh,Bahraich,Wheat,2290.0,,,
Uttar Pradesh,Balrampur,Arhar Dal(Tur Dal),13000.0,,,
Uttar Pradesh,Balrampur,Bengal Gram(Gram)(Whole),5600.0,,,
Uttar Pradesh,Balrampur,Black Gram (Urd Beans)(Whole),8750.0,,,
Uttar Pradesh,Balrampur,Lentil (Masur)(Whole),7020.0,,,
Uttar Pradesh,Balrampur,Maize,2015.0,,,
Uttar Pradesh,Balrampur,Mustard,5500.0,,,
Uttar Pradesh,Balrampur,Wheat,2300.0,,,
Uttar Pradesh,Barabanki,Bengal Gram(Gram)(Whole),5570.0,,,
Uttar Pradesh,Barabanki,Maize,4400.0,,,
Uttar Pradesh,Barabanki,Mustard,5490.0,,,
Uttar Pradesh,Barabanki,Wheat,2280.0,,,
Uttar Pradesh,Barabanki,Arhar Dal(Tur Dal),13250.0,,,
Uttar Pradesh,Barabanki,Bengal Gram Dal (Chana Dal),6250.0,,,
Uttar Pradesh,Barabanki,Black Gram (Urd Beans)(Whole),8150.0,,,
Uttar Pradesh,Barabanki,Lentil (Masur)(Whole),6850.0,,,
Uttar Pradesh,Barabanki,Wheat,2250.0,,,
Uttar Pradesh,Bareilly,Bengal Gram Dal (Chana Dal),6870.0,,,
Uttar Pradesh,Bareilly,Wheat,2340.0,,,
Uttar Pradesh,Bulandshahar,Maize,2100.0,,,
Uttar Pradesh,Bulandshahar,Mustard,5475.0,,,
Uttar Pradesh,Bulandshahar,Mustard Oil,12100.0,,,
Uttar Pradesh,Bulandshahar,Paddy(Dhan)(Basmati),3011.0,,,
Uttar Pradesh,Bulandshahar,Wheat,2220.0,,,
Uttar Pradesh,Bulandshahar,Arhar Dal(Tur Dal),12550.0,,,
Uttar Pradesh,Bulandshahar,Bengal Gram Dal (Chana Dal),6540.0,,,
Uttar Pradesh,Bulandshahar,Bengal Gram(Gram)(Whole),5730.0,,,
Uttar Pradesh,Bulandshahar,Black Gram Dal (Urd Dal),9530.0,,,
Uttar Pradesh,Bulandshahar,Green Gram Dal (Moong Dal),9540.0,,,
Uttar Pradesh,Bulandshahar,Maize,2101.0,,,
Uttar Pradesh,Bulandshahar,Paddy(Dhan)(Basmati),3101.0,,,
Uttar Pradesh,Bulandshahar,Wheat,2245.0,,,
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),1905.0,,,
Uttar Pradesh,Etah,Maize,1650.0,,,
Uttar Pradesh,Fatehpur,Bengal Gram(Gram)(Whole),5345.0,,,
Uttar Pradesh,Fatehpur,Lentil (Masur)(Whole),6360.0,,,
Uttar Pradesh,Fatehpur,Mustard,5455.0,,,
Uttar Pradesh,Fatehpur,Wheat,2250.0,,,
Uttar Pradesh,Fatehpur,Green Gram (Moong)(Whole),7630.0,,,
Uttar Pradesh,Fatehpur,Mustard,5225.0,,,
Uttar Pradesh,Fatehpur,Wheat,2260.0,,,
Uttar Pradesh,Gautam Budh Nagar,Arhar Dal(Tur Dal),12700.0,,,
Uttar Pradesh,Gautam Budh Nagar,Bengal Gram Dal (Chana Dal),6550.0,,,
Uttar Pradesh,Gautam Budh Nagar,Bengal Gram(Gram)(Whole),5780.0,,,
Uttar Pradesh,Gautam Budh Nagar,Black Gram Dal (Urd Dal),9500.0,,,
Uttar Pradesh,Gautam Budh Nagar,Green Gram Dal (Moong Dal),9500.0,,,
Uttar Pradesh,Gautam Budh Nagar,Maize,2120.0,,,
Uttar Pradesh,Gautam Budh Nagar,Mustard,5480.0,,,
Uttar Pradesh,Gautam Budh Nagar,Mustard Oil,12200.0,,,
Uttar Pradesh,Gautam Budh Nagar,Wheat,2251.0,,,
Uttar Pradesh,Ghaziabad,Arhar (Tur/Red Gram)(Whole),9500.0,,,
Uttar Pradesh,Ghaziabad,Arhar Dal(Tur Dal),13500.0,,,
Uttar Pradesh,Ghaziabad,Barley (Jau),2250.0,,,
Uttar Pradesh,Ghaziabad,Bengal Gram(Gram)(Whole),6000.0,,,
Uttar Pradesh,Ghaziabad,Black Gram (Urd Beans)(Whole),8800.0,,,
Uttar Pradesh,Ghaziabad,Black Gram Dal (Urd Dal),9600.0,,,
Uttar Pradesh,Ghaziabad,Green Gram Dal (Moong Dal),9600.0,,,
Uttar Pradesh,Ghaziabad,Maize,2130.0,,,
Uttar Pradesh,Ghaziabad,Mustard,5450.0,,,
Uttar Pradesh,Ghaziabad,Mustard Oil,12100.0,,,
Uttar Pradesh,Ghaziabad,Wheat,2260.0,,,
Uttar Pradesh,Hamirpur,Wheat,2100.0,,,
Uttar Pradesh,Hathras,Bajra(Pearl Millet/Cumbu),1540.0,,,
Uttar Pradesh,Hathras,Maize,1545.0,,,
Uttar Pradesh,Hathras,Wheat,2155.0,,,
Uttar Pradesh,Jaunpur,Bengal Gram Dal (Chana Dal),6400.0,,,
Uttar Pradesh,Jaunpur,Bengal Gram(Gram)(Whole),5740.0,,,
Uttar Pradesh,Jaunpur,Lentil (Masur)(Whole),6800.0,,,
Uttar Pradesh,Jaunpur,Mustard,5560.0,,,
Uttar Pradesh,Jaunpur,Wheat,2310.0,,,
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram)(Whole),8010.0,,,
Uttar Pradesh,Kanpur,Arhar Dal(Tur Dal),12400.0,,,
Uttar Pradesh,Kanpur,Bengal Gram Dal (Chana Dal),6150.0,,,
Uttar Pradesh,Kanpur,Bengal Gram(Gram)(Whole),5355.0,,,
Uttar Pradesh,Kanpur,Green Gram (Moong)(Whole),7500.0,,,
Uttar Pradesh,Kanpur,Mustard,5460.0,,,
Uttar Pradesh,Kanpur,Wheat,2175.0,,,
Uttar Pradesh,Lalitpur,Barley (Jau),2000.0,,,
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5400.0,,,
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6100.0,,,
Uttar Pradesh,Lalitpur,Wheat,2200.0,,,
Uttar Pradesh,Maharajganj,Wheat,2260.0,,,
Uttar Pradesh,Mainpuri,Maize,1740.0,,,
Uttar Pradesh,Mainpuri,Wheat,2220.0,,,
Uttar Pradesh,Muzaffarnagar,Arhar Dal(Tur Dal),12700.0,,,
Uttar Pradesh,Muzaffarnagar,Barley (Jau),2250.0,,,
Uttar Pradesh,Muzaffarnagar,Bengal Gram Dal (Chana Dal),6570.0,,,
Uttar Pradesh,Muzaffarnagar,Bengal Gram(Gram)(Whole),5760.0,,,
Uttar Pradesh,Muzaffarnagar,Black Gram Dal (Urd Dal),9560.0,,,
Uttar Pradesh,Muzaffarnagar,Green Gram Dal (Moong Dal),9560.0,,,
Uttar Pradesh,Muzaffarnagar,Mustard,5475.0,,,
Uttar Pradesh,Muzaffarnagar,Mustard Oil,12150.0,,,
Uttar Pradesh,Muzaffarnagar,Wheat,2260.0,,,
Uttar Pradesh,Sultanpur,Bengal Gram(Gram)(Whole),5575.0,,,
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6980.0,,,
Uttar Pradesh,Sultanpur,Mustard,5480.0,,,
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1880.0,,,
Uttar Pradesh,Sultanpur,Wheat,2270.0,,,
Uttrakhand,UdhamSinghNagar,Maize,2800.0,,,
West Bengal,Bankura,Mustard,5700.0,,,
West Bengal,Bankura,Wheat,2800.0,,,
West Bengal,Bankura,Mustard,5700.0,,,
West Bengal,Bankura,Paddy(Dhan)(Common),2050.0,,,
West Bengal,Bankura,Wheat,2800.0,,,
West Bengal,Burdwan,Mustard,5500.0,,,
West Bengal,Burdwan,Paddy(Dhan)(Common),2183.0,,,
West Bengal,Burdwan,Paddy(Dhan)(Common),2203.0,,,
West Bengal,Burdwan,Mustard,5500.0,,,
West Bengal,Burdwan,Mustard Oil,13700.0,,,
West Bengal,Burdwan,Paddy(Dhan)(Common),2183.0,,,
West Bengal,Burdwan,Paddy(Dhan)(Common),2203.0,,,
West Bengal,Darjeeling,Arhar Dal(Tur Dal),12800.0,,,
West Bengal,Darjeeling,Black Gram Dal (Urd Dal),11800.0,,,
West Bengal,Darjeeling,Green Gram Dal (Moong Dal),9800.0,,,
West Bengal,Hooghly,Paddy(Dhan)(Common),2183.0,,,
West Bengal,Hooghly,Paddy(Dhan)(Common),2200.0,,,
West Bengal,Malda,Green Gram Dal (Moong Dal),10000.0,,,
West Bengal,Malda,Lentil (Masur)(Whole),9600.0,,,
West Bengal,Murshidabad,Mustard,5500.0,,,
West Bengal,Puruliya,Mustard Oil,12480.0,,,
Karnataka,Koppal,Kulthi(Horse Gram),7650.0,,,
Madhya Pradesh,Dewas,Wheat,2300.0,,,
Madhya Pradesh,Mandsaur,Wheat,2115.0,,,
NCT of Delhi,Delhi,Wheat,2303.0,,,
Rajasthan,Sikar,Mustard,4900.0,,,
Rajasthan,Tonk,Jowar(Sorghum),4050.0,,,
Rajasthan,Tonk,Maize,2585.0,,,
Rajasthan,Tonk,Mustard,5450.0,,,
Rajasthan,Tonk,Wheat,2235.0,,,
Telangana,Khammam,Paddy(Dhan)(Common),2040.0,,,
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2100.0,,,
Telangana,Medak,Paddy(Dhan)(Common),2060.0,,,
Telangana,Nalgonda,Cotton,6380.0,,,
Telangana,Nalgonda,Maize,1930.0,,,
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,,,
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,,,
Telangana,Warangal,Cotton,6200.0,,,
Telangana,Warangal,Cotton,6600.0,,,
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),2030.0,,,
Uttar Pradesh,Agra,Barley (Jau),2240.0,,,
Uttar Pradesh,Badaun,Maize,1680.0,,,
Uttar Pradesh,Bulandshahar,Bajra(Pearl Millet/Cumbu),1850.0,,,
Uttar Pradesh,Bulandshahar,Barley (Jau),1750.0,,,
Uttar Pradesh,Bulandshahar,Maize,1700.0,,,
Uttar Pradesh,Bulandshahar,Mustard,5500.0,,,
Uttar Pradesh,Bulandshahar,Wheat,2150.0,,,
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),1925.0,,,
Uttar Pradesh,Etah,Wheat,2160.0,,,
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),2190.0,,,
Uttar Pradesh,Etah,Maize,1850.0,,,
Uttar Pradesh,Etah,Wheat,2260.0,,,
Uttar Pradesh,Firozabad,Bajra(Pearl Millet/Cumbu),1900.0,,,
Uttar Pradesh,Firozabad,Maize,1700.0,,,
Uttar Pradesh,Gonda,Paddy(Dhan)(Common),1850.0,,,
Uttar Pradesh,Gonda,Wheat,2300.0,,,
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5650.0,,,
Uttar Pradesh,Hardoi,Lentil (Masur)(Whole),6780.0,,,
Uttar Pradesh,Hardoi,Maize,2030.0,,,
Uttar Pradesh,Hardoi,Mustard,5480.0,,,
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),2050.0,,,
Uttar Pradesh,Hardoi,Wheat,2265.0,,,
Uttar Pradesh,Hardoi,Arhar Dal(Tur Dal),12620.0,,,
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5650.0,,,
Uttar Pradesh,Hardoi,Maize,2020.0,,,
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),2040.0,,,
Uttar Pradesh,Hardoi,Wheat,2270.0,,,
Uttar Pradesh,Jalaun (Orai),Mustard,5200.0,,,
Uttar Pradesh,Jalaun (Orai),Wheat,2185.0,,,
Uttar Pradesh,Jhansi,Bengal Gram(Gram)(Whole),5400.0,,,
Uttar Pradesh,Jhansi,Wheat,2230.0,,,
Uttar Pradesh,Lalitpur,Barley (Jau),2000.0,,,
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5400.0,,,
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6100.0,,,
Uttar Pradesh,Lalitpur,Wheat,2200.0,,,
Uttar Pradesh,Mahoba,Arhar (Tur/Red Gram)(Whole),8620.0,,,
Uttar Pradesh,Mahoba,Barley (Jau),1800.0,,,
Uttar Pradesh,Mahoba,Bengal Gram(Gram)(Whole),5120.0,,,
Uttar Pradesh,Mahoba,Black Gram (Urd Beans)(Whole),7510.0,,,
Uttar Pradesh,Mahoba,Lentil (Masur)(Whole),5550.0,,,
